Date,Close
8/24/2015 16:00:00,49.54
8/25/2015 16:00:00,50.52
8/26/2015 16:00:00,51.81
8/27/2015 16:00:00,51.65
8/28/2015 16:00:00,52.47
8/31/2015 16:00:00,51.94
9/1/2015 16:00:00,50.75
9/2/2015 16:00:00,51.91
9/3/2015 16:00:00,51.63
9/4/2015 16:00:00,51.17
9/8/2015 16:00:00,51.91
9/9/2015 16:00:00,50.41
9/10/2015 16:00:00,50.72
9/11/2015 16:00:00,51.48
9/14/2015 16:00:00,50.95
9/15/2015 16:00:00,50.9
9/16/2015 16:00:00,50.9
9/17/2015 16:00:00,51.25
9/18/2015 16:00:00,51
9/21/2015 16:00:00,50.27
9/22/2015 16:00:00,49.79
9/23/2015 16:00:00,49.74
9/24/2015 16:00:00,51.72
9/25/2015 16:00:00,50.52
9/28/2015 16:00:00,49.43
9/29/2015 16:00:00,50.62
9/30/2015 16:00:00,50.96
10/1/2015 16:00:00,51.25
10/2/2015 16:00:00,51.67
10/5/2015 16:00:00,52.66
10/6/2015 16:00:00,52.92
10/7/2015 16:00:00,54.07
10/8/2015 16:00:00,53.91
10/9/2015 16:00:00,54.3
10/12/2015 16:00:00,54.55
10/13/2015 16:00:00,54.52
10/14/2015 16:00:00,55.25
10/15/2015 16:00:00,56.33
10/16/2015 16:00:00,56.5
10/19/2015 16:00:00,57.89
10/20/2015 16:00:00,56.46
10/21/2015 16:00:00,56.21
10/22/2015 16:00:00,55.5
10/23/2015 16:00:00,56.25
10/26/2015 16:00:00,56.24
10/27/2015 16:00:00,57.41
10/28/2015 16:00:00,57.7
10/29/2015 16:00:00,57.31
10/30/2015 16:00:00,57.61
11/2/2015 16:00:00,58.22
11/3/2015 16:00:00,58.56
11/4/2015 16:00:00,58.53
11/5/2015 16:00:00,58.48
11/6/2015 16:00:00,58.36
11/9/2015 16:00:00,57.97
11/10/2015 16:00:00,57.9
11/11/2015 16:00:00,58.37
11/12/2015 16:00:00,57.36
11/13/2015 16:00:00,57.32
11/16/2015 16:00:00,57.43
11/17/2015 16:00:00,57.58
11/18/2015 16:00:00,58.14
11/19/2015 16:00:00,58.24
11/20/2015 16:00:00,59.12
11/23/2015 16:00:00,58.45
11/24/2015 16:00:00,59.09
11/25/2015 16:00:00,59.54
11/27/2015 16:00:00,60.02
11/30/2015 16:00:00,59.57
12/1/2015 16:00:00,59.93
12/2/2015 16:00:00,59.89
12/3/2015 16:00:00,58.32
12/4/2015 16:00:00,57.8
12/7/2015 16:00:00,56.53
12/8/2015 16:00:00,56.42
12/9/2015 16:00:00,55.06
12/10/2015 16:00:00,55.68
12/11/2015 16:00:00,55.31
12/14/2015 16:00:00,55.66
12/15/2015 16:00:00,55.71
12/16/2015 16:00:00,56.13
12/17/2015 16:00:00,55.19
12/18/2015 16:00:00,54
12/21/2015 16:00:00,52.91
12/22/2015 16:00:00,53.54
12/23/2015 16:00:00,54.12
12/24/2015 16:00:00,53.92
12/28/2015 16:00:00,54.12
12/29/2015 16:00:00,54.5
12/30/2015 16:00:00,54.37
12/31/2015 16:00:00,53.69
1/4/2016 16:00:00,52.21
1/5/2016 16:00:00,52.44
1/6/2016 16:00:00,51.4
1/7/2016 16:00:00,51.86
1/8/2016 16:00:00,52.12
1/11/2016 16:00:00,52.32
1/12/2016 16:00:00,53.13
1/13/2016 16:00:00,53.12
1/14/2016 16:00:00,54.17
1/15/2016 16:00:00,53.29
1/19/2016 16:00:00,53.66
1/20/2016 16:00:00,53.76
1/21/2016 16:00:00,54.04
1/22/2016 16:00:00,57.57
1/25/2016 16:00:00,58.66
1/26/2016 16:00:00,59.02
1/27/2016 16:00:00,57.57
1/28/2016 16:00:00,56.25
1/29/2016 16:00:00,56.7
2/1/2016 16:00:00,57.23
2/2/2016 16:00:00,57.05
2/3/2016 16:00:00,57.58
2/4/2016 16:00:00,57.82
2/5/2016 16:00:00,57.42
2/8/2016 16:00:00,57.04
2/9/2016 16:00:00,57.18
2/10/2016 16:00:00,57.74
2/11/2016 16:00:00,57.12
2/12/2016 16:00:00,57.88
2/16/2016 16:00:00,59.03
2/17/2016 16:00:00,59.25
2/18/2016 16:00:00,59.2
2/19/2016 16:00:00,58.9
2/22/2016 16:00:00,59.26
2/23/2016 16:00:00,57.99
2/24/2016 16:00:00,57.79
2/25/2016 16:00:00,57.4
2/26/2016 16:00:00,57.74
2/29/2016 16:00:00,56.91
3/1/2016 16:00:00,57.33
3/2/2016 16:00:00,57.25
3/3/2016 16:00:00,57.43
3/4/2016 16:00:00,57.85
3/7/2016 16:00:00,58.1
3/8/2016 16:00:00,57.95
3/9/2016 16:00:00,57.99
3/10/2016 16:00:00,58.8
3/11/2016 16:00:00,60.36
3/14/2016 16:00:00,59.09
3/15/2016 16:00:00,58.78
3/16/2016 16:00:00,57.3
3/17/2016 16:00:00,56
3/18/2016 16:00:00,56.34
3/21/2016 16:00:00,56.19
3/22/2016 16:00:00,56.37
3/23/2016 16:00:00,56.35
3/24/2016 16:00:00,55.47
3/28/2016 16:00:00,55.97
3/29/2016 16:00:00,56.26
3/30/2016 16:00:00,56.89
3/31/2016 16:00:00,57.82
4/1/2016 16:00:00,58.99
4/4/2016 16:00:00,58.78
4/5/2016 16:00:00,58.18
4/6/2016 16:00:00,59.52
4/7/2016 16:00:00,59
4/8/2016 16:00:00,58.58
4/11/2016 16:00:00,58.72
4/12/2016 16:00:00,59.41
4/13/2016 16:00:00,60.19
4/14/2016 16:00:00,59.46
4/15/2016 16:00:00,59.75
4/18/2016 16:00:00,59.9
4/19/2016 16:00:00,59.67
4/20/2016 16:00:00,60.02
4/21/2016 16:00:00,60.44
4/22/2016 16:00:00,60.72
4/25/2016 16:00:00,61.16
4/26/2016 16:00:00,60.95
4/27/2016 16:00:00,56.65
4/28/2016 16:00:00,56.5
4/29/2016 16:00:00,55.8
5/2/2016 16:00:00,56.13
5/3/2016 16:00:00,55.64
5/4/2016 16:00:00,56.03
5/5/2016 16:00:00,56.41
5/6/2016 16:00:00,56.48
5/9/2016 16:00:00,56.84
5/10/2016 16:00:00,57.55
5/11/2016 16:00:00,57.55
5/12/2016 16:00:00,57.81
5/13/2016 16:00:00,57.44
5/16/2016 16:00:00,58.09
5/17/2016 16:00:00,57.23
5/18/2016 16:00:00,56.9
5/19/2016 16:00:00,56.84
5/20/2016 16:00:00,57.62
5/23/2016 16:00:00,57.42
5/24/2016 16:00:00,58.13
5/25/2016 16:00:00,57.72
5/26/2016 16:00:00,58.22
5/27/2016 16:00:00,58.44
5/31/2016 16:00:00,59.06
6/1/2016 16:00:00,59.17
6/2/2016 16:00:00,59.55
6/3/2016 16:00:00,59.54
6/6/2016 16:00:00,59.86
6/7/2016 16:00:00,59.88
6/8/2016 16:00:00,60.23
6/9/2016 16:00:00,60.5
6/10/2016 16:00:00,59.8
6/13/2016 16:00:00,59.22
6/14/2016 16:00:00,59.58
6/15/2016 16:00:00,58.98
6/16/2016 16:00:00,58.74
6/17/2016 16:00:00,58.36
6/20/2016 16:00:00,59.85
6/21/2016 16:00:00,61.78
6/22/2016 16:00:00,62.33
6/23/2016 16:00:00,64.08
6/24/2016 16:00:00,60.52
6/27/2016 16:00:00,59.22
6/28/2016 16:00:00,60.34
6/29/2016 16:00:00,62.03
6/30/2016 16:00:00,63.23
7/1/2016 16:00:00,63.53
7/5/2016 16:00:00,63.6
7/6/2016 16:00:00,63.91
7/7/2016 16:00:00,63.35
7/8/2016 16:00:00,64.51
7/11/2016 16:00:00,64.28
7/12/2016 16:00:00,64.02
7/13/2016 16:00:00,64.43
7/14/2016 16:00:00,65.1
7/15/2016 16:00:00,64.8
7/18/2016 16:00:00,65.88
7/19/2016 16:00:00,65.51
7/20/2016 16:00:00,66.13
7/21/2016 16:00:00,65.89
7/22/2016 16:00:00,65.93
7/25/2016 16:00:00,65.51
7/26/2016 16:00:00,65.95
7/27/2016 16:00:00,65.13
7/28/2016 16:00:00,65.7
7/29/2016 16:00:00,68.88
8/1/2016 16:00:00,69.85
8/2/2016 16:00:00,69.38
8/3/2016 16:00:00,68.8
8/4/2016 16:00:00,69.1
8/5/2016 16:00:00,69.85
8/8/2016 16:00:00,70.57
8/9/2016 16:00:00,70.67
8/10/2016 16:00:00,70.17
8/11/2016 16:00:00,70.51
8/12/2016 16:00:00,70.42
8/15/2016 16:00:00,70.6
8/16/2016 16:00:00,69.09
8/17/2016 16:00:00,68.48
8/18/2016 16:00:00,69.57
8/19/2016 16:00:00,70.07
8/22/2016 16:00:00,69.78
8/23/2016 16:00:00,67.32
8/24/2016 16:00:00,68
8/25/2016 16:00:00,68.44
8/26/2016 16:00:00,69.03
8/29/2016 16:00:00,67.9
8/30/2016 16:00:00,67.22
8/31/2016 16:00:00,66.69
9/1/2016 16:00:00,67.12
9/2/2016 16:00:00,67.06
9/6/2016 16:00:00,67.47
9/7/2016 16:00:00,67.6
9/8/2016 16:00:00,67.06
9/9/2016 16:00:00,65.45
9/12/2016 16:00:00,65.64
9/13/2016 16:00:00,64.72
9/14/2016 16:00:00,64.87
9/15/2016 16:00:00,64.96
9/16/2016 16:00:00,64.46
9/19/2016 16:00:00,63.73
9/20/2016 16:00:00,63.45
9/21/2016 16:00:00,63.8
9/22/2016 16:00:00,63.98
9/23/2016 16:00:00,63.25
9/26/2016 16:00:00,63.59
9/27/2016 16:00:00,64.5
9/28/2016 16:00:00,64.74
9/29/2016 16:00:00,64.21
9/30/2016 16:00:00,64.79
10/3/2016 16:00:00,64.33
10/4/2016 16:00:00,64.12
10/5/2016 16:00:00,63.91
10/6/2016 16:00:00,64.5
10/7/2016 16:00:00,63.93
10/10/2016 16:00:00,65.16
10/11/2016 16:00:00,64.08
10/12/2016 16:00:00,64.06
10/13/2016 16:00:00,63.85
10/14/2016 16:00:00,64.65
10/17/2016 16:00:00,64.18
10/18/2016 16:00:00,64.99
10/19/2016 16:00:00,64.52
10/20/2016 16:00:00,63.58
10/21/2016 16:00:00,63.72
10/24/2016 16:00:00,63.76
10/25/2016 16:00:00,64.13
10/26/2016 16:00:00,60.55
10/27/2016 16:00:00,59.83
10/28/2016 16:00:00,60.35
10/31/2016 16:00:00,59.77
11/1/2016 16:00:00,58.18
11/2/2016 16:00:00,57.55
11/3/2016 16:00:00,57.34
11/4/2016 16:00:00,57.42
11/7/2016 16:00:00,57.96
11/8/2016 16:00:00,57.59
11/9/2016 16:00:00,58.36
11/10/2016 16:00:00,59.32
11/11/2016 16:00:00,59.85
11/14/2016 16:00:00,58.56
11/15/2016 16:00:00,58.52
11/16/2016 16:00:00,57.76
11/17/2016 16:00:00,58.79
11/18/2016 16:00:00,58.53
11/21/2016 16:00:00,58.52
11/22/2016 16:00:00,58.07
11/23/2016 16:00:00,58.23
11/25/2016 16:00:00,59.03
11/28/2016 16:00:00,60.61
11/29/2016 16:00:00,62.11
11/30/2016 16:00:00,61.48
12/1/2016 16:00:00,59.56
12/2/2016 16:00:00,59.52
12/5/2016 16:00:00,59.93
12/6/2016 16:00:00,59.78
12/7/2016 16:00:00,60.34
12/8/2016 16:00:00,61.37
12/9/2016 16:00:00,62.23
12/12/2016 16:00:00,62.77
12/13/2016 16:00:00,62.64
12/14/2016 16:00:00,62.21
12/15/2016 16:00:00,62.31
12/16/2016 16:00:00,62.53
12/19/2016 16:00:00,62.3
12/20/2016 16:00:00,62.03
12/21/2016 16:00:00,61.62
12/22/2016 16:00:00,61.62
12/23/2016 16:00:00,62.03
12/27/2016 16:00:00,61.86
12/28/2016 16:00:00,61.68
12/29/2016 16:00:00,62.44
12/30/2016 16:00:00,62.05
1/3/2017 16:00:00,61.95
1/4/2017 16:00:00,62.35
1/5/2017 16:00:00,61.87
1/6/2017 16:00:00,62.14
1/9/2017 16:00:00,63.26
1/10/2017 16:00:00,64.25
1/11/2017 16:00:00,64.11
1/12/2017 16:00:00,64.26
1/13/2017 16:00:00,65.33
1/17/2017 16:00:00,64.18
1/18/2017 16:00:00,63.29
1/19/2017 16:00:00,62.9
1/20/2017 16:00:00,63.65
1/23/2017 16:00:00,63.6
1/24/2017 16:00:00,69.72
1/25/2017 16:00:00,69.85
1/26/2017 16:00:00,68.39
1/27/2017 16:00:00,68.14
1/30/2017 16:00:00,67.7
1/31/2017 16:00:00,67.54
2/1/2017 16:00:00,66.95
2/2/2017 16:00:00,67
2/3/2017 16:00:00,68.21
2/6/2017 16:00:00,68.69
2/7/2017 16:00:00,68.93
2/8/2017 16:00:00,69.36
2/9/2017 16:00:00,69.8
2/10/2017 16:00:00,70.23
2/13/2017 16:00:00,70.86
2/14/2017 16:00:00,71.07
2/15/2017 16:00:00,71.7
2/16/2017 16:00:00,71.92
2/17/2017 16:00:00,72.27
2/21/2017 16:00:00,72.21
2/22/2017 16:00:00,72.38
2/23/2017 16:00:00,71.62
2/24/2017 16:00:00,71.96
2/27/2017 16:00:00,72.02
2/28/2017 16:00:00,72.03
3/1/2017 16:00:00,72.95
3/2/2017 16:00:00,72.48
3/3/2017 16:00:00,72.38
3/6/2017 16:00:00,71.82
3/7/2017 16:00:00,71.52
3/8/2017 16:00:00,70.73
3/9/2017 16:00:00,70.78
3/10/2017 16:00:00,71.44
3/13/2017 16:00:00,71.68
3/14/2017 16:00:00,71
3/15/2017 16:00:00,71.49
3/16/2017 16:00:00,71.28
3/17/2017 16:00:00,71.64
3/20/2017 16:00:00,71.31
3/21/2017 16:00:00,70.72
3/22/2017 16:00:00,71.29
3/23/2017 16:00:00,71.31
3/24/2017 16:00:00,71.57
3/27/2017 16:00:00,71.68
3/28/2017 16:00:00,71.96
3/29/2017 16:00:00,72.48
3/30/2017 16:00:00,71.52
3/31/2017 16:00:00,71.97
4/3/2017 16:00:00,71.38
4/4/2017 16:00:00,70.55
4/5/2017 16:00:00,69.26
4/6/2017 16:00:00,69.05
4/7/2017 16:00:00,69.03
4/10/2017 16:00:00,68.98
4/11/2017 16:00:00,69.43
4/12/2017 16:00:00,68.41
4/13/2017 16:00:00,68.12
4/17/2017 16:00:00,69.25
4/18/2017 16:00:00,68.65
4/19/2017 16:00:00,69.1
4/20/2017 16:00:00,69.62
4/21/2017 16:00:00,69.84
4/24/2017 16:00:00,70.74
4/25/2017 16:00:00,70.94
4/26/2017 16:00:00,71.75
4/27/2017 16:00:00,72.85
4/28/2017 16:00:00,67.99
5/1/2017 16:00:00,68.92
5/2/2017 16:00:00,69.79
5/3/2017 16:00:00,68.95
5/4/2017 16:00:00,69
5/5/2017 16:00:00,69.39
5/8/2017 16:00:00,68.55
5/9/2017 16:00:00,67.46
5/10/2017 16:00:00,68.2
5/11/2017 16:00:00,67.93
5/12/2017 16:00:00,68.36
5/15/2017 16:00:00,68.89
5/16/2017 16:00:00,68.48
5/17/2017 16:00:00,67.66
5/18/2017 16:00:00,67.5
5/19/2017 16:00:00,68.4
5/22/2017 16:00:00,69.51
5/23/2017 16:00:00,69.6
5/24/2017 16:00:00,69.93
5/25/2017 16:00:00,70.05
5/26/2017 16:00:00,70.07
5/30/2017 16:00:00,70
5/31/2017 16:00:00,71.1
6/1/2017 16:00:00,71.9
6/2/2017 16:00:00,71.96
6/5/2017 16:00:00,72.75
6/6/2017 16:00:00,72.55
6/7/2017 16:00:00,73.32
6/8/2017 16:00:00,73.27
6/9/2017 16:00:00,73.48
6/12/2017 16:00:00,73.04
6/13/2017 16:00:00,75.16
6/14/2017 16:00:00,75.35
6/15/2017 16:00:00,76.17
6/16/2017 16:00:00,77.1
6/19/2017 16:00:00,78.91
6/20/2017 16:00:00,78.47
6/21/2017 16:00:00,78.39
6/22/2017 16:00:00,77.63
6/23/2017 16:00:00,78.44
6/26/2017 16:00:00,77.69
6/27/2017 16:00:00,77.02
6/28/2017 16:00:00,77.17
6/29/2017 16:00:00,77.09
6/30/2017 16:00:00,77.87
7/3/2017 16:00:00,77.79
7/5/2017 16:00:00,77.08
7/6/2017 16:00:00,76.04
7/7/2017 16:00:00,76.82
7/10/2017 16:00:00,76.82
7/11/2017 16:00:00,76.43
7/12/2017 16:00:00,77.1
7/13/2017 16:00:00,77.12
7/14/2017 16:00:00,77.59
7/17/2017 16:00:00,77.62
7/18/2017 16:00:00,77.52
7/19/2017 16:00:00,78.06
7/20/2017 16:00:00,78.03
7/21/2017 16:00:00,77
7/24/2017 16:00:00,77.19
7/25/2017 16:00:00,77.68
7/26/2017 16:00:00,77.66
7/27/2017 16:00:00,77.46
7/28/2017 16:00:00,77.39
7/31/2017 16:00:00,77.12
8/1/2017 16:00:00,77.48
8/2/2017 16:00:00,72.51
8/3/2017 16:00:00,73.45
8/4/2017 16:00:00,75.09
8/7/2017 16:00:00,75.05
8/8/2017 16:00:00,74.4
8/9/2017 16:00:00,74.12
8/10/2017 16:00:00,72.62
8/11/2017 16:00:00,72.56
8/14/2017 16:00:00,73.62
8/15/2017 16:00:00,72.44
8/16/2017 16:00:00,72.7
8/17/2017 16:00:00,72.79
8/18/2017 16:00:00,73.07
8/21/2017 16:00:00,73.44
8/22/2017 16:00:00,74.55
8/23/2017 16:00:00,73.91
8/24/2017 16:00:00,73.9
8/25/2017 16:00:00,74.2
8/28/2017 16:00:00,75.54
8/29/2017 16:00:00,74.95
8/30/2017 16:00:00,75.58
8/31/2017 16:00:00,77.58
9/1/2017 16:00:00,77.59
9/5/2017 16:00:00,76.6
9/6/2017 16:00:00,77.66
9/7/2017 16:00:00,78.82
9/8/2017 16:00:00,79.84
9/11/2017 16:00:00,81.38
9/12/2017 16:00:00,80.88
9/13/2017 16:00:00,79.61
9/14/2017 16:00:00,80.55
9/15/2017 16:00:00,79.23
9/18/2017 16:00:00,79.53
9/19/2017 16:00:00,79.45
9/20/2017 16:00:00,79.6
9/21/2017 16:00:00,77.32
9/22/2017 16:00:00,77.38
9/25/2017 16:00:00,77.2
9/26/2017 16:00:00,76.3
9/27/2017 16:00:00,76.16
9/28/2017 16:00:00,76.11
9/29/2017 16:00:00,76.96
10/2/2017 16:00:00,77.41
10/3/2017 16:00:00,76.53
10/4/2017 16:00:00,77.27
10/5/2017 16:00:00,77.3
10/6/2017 16:00:00,77.25
10/9/2017 16:00:00,76.14
10/10/2017 16:00:00,76.21
10/11/2017 16:00:00,76.55
10/12/2017 16:00:00,77.59
10/13/2017 16:00:00,77.63
10/16/2017 16:00:00,77.73
10/17/2017 16:00:00,78.42
10/18/2017 16:00:00,78.87
10/19/2017 16:00:00,78.79
10/20/2017 16:00:00,79
10/23/2017 16:00:00,79.82
10/24/2017 16:00:00,79.05
10/25/2017 16:00:00,78.4
10/26/2017 16:00:00,78.61
10/27/2017 16:00:00,84.42
10/30/2017 16:00:00,82.99
10/31/2017 16:00:00,84.18
11/1/2017 16:00:00,85.77
11/2/2017 16:00:00,82.86
11/3/2017 16:00:00,83.12
11/6/2017 16:00:00,83.24
11/7/2017 16:00:00,82.49
11/8/2017 16:00:00,82.19
11/9/2017 16:00:00,82.72
11/10/2017 16:00:00,83.06
11/13/2017 16:00:00,84
11/14/2017 16:00:00,84.22
11/15/2017 16:00:00,84.25
11/16/2017 16:00:00,84.98
11/17/2017 16:00:00,84.63
11/20/2017 16:00:00,84.71
11/21/2017 16:00:00,85.66
11/22/2017 16:00:00,85.27
11/24/2017 13:00:00,85.11
11/27/2017 16:00:00,84.68
11/28/2017 16:00:00,85.19
11/29/2017 16:00:00,85.25
11/30/2017 16:00:00,85.4
12/1/2017 16:00:00,84.25
12/4/2017 16:00:00,83.57
12/5/2017 16:00:00,84.35
12/6/2017 16:00:00,85.18
12/7/2017 16:00:00,85.77
12/8/2017 16:00:00,86.37
12/11/2017 16:00:00,86.44
12/12/2017 16:00:00,85.84
12/13/2017 16:00:00,85.01
12/14/2017 16:00:00,83.93
12/15/2017 16:00:00,85.29
12/18/2017 16:00:00,85.7
12/19/2017 16:00:00,86.12
12/20/2017 16:00:00,85.57
12/21/2017 16:00:00,84.98
12/22/2017 16:00:00,85.11
12/26/2017 16:00:00,85.59
12/27/2017 16:00:00,85.76
12/28/2017 16:00:00,86.26
12/29/2017 16:00:00,84.69
1/2/2018 16:00:00,85.53
1/3/2018 16:00:00,86.42
1/4/2018 16:00:00,86.54
1/5/2018 16:00:00,87.69
1/8/2018 16:00:00,88.19
1/9/2018 16:00:00,88
1/10/2018 16:00:00,87.1
1/11/2018 16:00:00,87.04
1/12/2018 16:00:00,87.78
1/16/2018 16:00:00,87.86
1/17/2018 16:00:00,88.73
1/18/2018 16:00:00,88.79
1/19/2018 16:00:00,88.68
1/22/2018 16:00:00,87.51
1/23/2018 16:00:00,100.35
1/24/2018 16:00:00,100.22
1/25/2018 16:00:00,101.62
1/26/2018 16:00:00,102.8
1/29/2018 16:00:00,102.82
1/30/2018 16:00:00,100.67
1/31/2018 16:00:00,100.79
2/1/2018 16:00:00,99.65
2/2/2018 16:00:00,96.97
2/5/2018 16:00:00,93.33
2/6/2018 16:00:00,95.05
2/7/2018 16:00:00,92.59
2/8/2018 16:00:00,89.26
2/9/2018 16:00:00,91.05
2/12/2018 16:00:00,91.73
2/13/2018 16:00:00,91.52
2/14/2018 16:00:00,93.47
2/15/2018 16:00:00,94.19
2/16/2018 16:00:00,93.81
2/20/2018 16:00:00,92.83
2/21/2018 16:00:00,93.2
2/22/2018 16:00:00,93.78
2/23/2018 16:00:00,95.42
2/26/2018 16:00:00,96.4
2/27/2018 16:00:00,95.5
2/28/2018 16:00:00,95.27
3/1/2018 16:00:00,93.96
3/2/2018 16:00:00,94.92
3/5/2018 16:00:00,95.44
3/6/2018 16:00:00,96.18
3/7/2018 16:00:00,96.65
3/8/2018 16:00:00,97.61
3/9/2018 16:00:00,99.68
3/12/2018 16:00:00,99.54
3/13/2018 16:00:00,98.89
3/14/2018 16:00:00,98.59
3/15/2018 16:00:00,98.11
3/16/2018 16:00:00,98.19
3/19/2018 16:00:00,97.75
3/20/2018 16:00:00,98.18
3/21/2018 16:00:00,98.33
3/22/2018 16:00:00,96.48
3/23/2018 16:00:00,95.47
3/26/2018 16:00:00,98.27
3/27/2018 16:00:00,97.28
3/28/2018 16:00:00,96.25
3/29/2018 16:00:00,98.47
4/2/2018 16:00:00,95.8
4/3/2018 16:00:00,96.92
4/4/2018 16:00:00,95.84
4/5/2018 16:00:00,95.21
4/6/2018 16:00:00,93.62
4/9/2018 16:00:00,94.65
4/10/2018 16:00:00,96.66
4/11/2018 16:00:00,96.44
4/12/2018 16:00:00,98.5
4/13/2018 16:00:00,98.85
4/16/2018 16:00:00,99.7
4/17/2018 16:00:00,100.72
4/18/2018 16:00:00,101.17
4/19/2018 16:00:00,100.37
4/20/2018 16:00:00,98.8
4/23/2018 16:00:00,97.94
4/24/2018 16:00:00,96.56
4/25/2018 16:00:00,96.45
4/26/2018 16:00:00,97.2
4/27/2018 16:00:00,94.39
4/30/2018 16:00:00,94.64
5/1/2018 16:00:00,95.12
5/2/2018 16:00:00,95.82
5/3/2018 16:00:00,96.98
5/4/2018 16:00:00,97.72
5/7/2018 16:00:00,97.85
5/8/2018 16:00:00,97.83
5/9/2018 16:00:00,98.16
5/10/2018 16:00:00,101.07
5/11/2018 16:00:00,101.99
5/14/2018 16:00:00,102.15
5/15/2018 16:00:00,101.18
5/16/2018 16:00:00,102.39
5/17/2018 16:00:00,101.43
5/18/2018 16:00:00,101.43
5/21/2018 16:00:00,102.85
5/22/2018 16:00:00,102.04
5/23/2018 16:00:00,102.72
5/24/2018 16:00:00,103.13
5/25/2018 16:00:00,103.12
5/29/2018 16:00:00,101.1
5/30/2018 16:00:00,102.57
5/31/2018 16:00:00,102.81
6/1/2018 16:00:00,103.56
6/4/2018 16:00:00,105.13
6/5/2018 16:00:00,105.56
6/6/2018 16:00:00,106.66
6/7/2018 16:00:00,105.91
